SizeRank_x,State,City,Metro,CountyName,1/31/2012 0:00,2/29/2012 0:00,3/31/2012 0:00,4/30/2012 0:00,5/31/2012 0:00,6/30/2012 0:00,7/31/2012 0:00,8/31/2012 0:00,9/30/2012 0:00,10/31/2012 0:00,11/30/2012 0:00,12/31/2012 0:00,1/31/2013 0:00,2/28/2013 0:00,3/31/2013 0:00,4/30/2013 0:00,5/31/2013 0:00,6/30/2013 0:00,7/31/2013 0:00,8/31/2013 0:00,9/30/2013 0:00,10/31/2013 0:00,11/30/2013 0:00,12/31/2013 0:00,1/31/2014 0:00,2/28/2014 0:00,3/31/2014 0:00,4/30/2014 0:00,5/31/2014 0:00,6/30/2014 0:00,7/31/2014 0:00,8/31/2014 0:00,9/30/2014 0:00,10/31/2014 0:00,11/30/2014 0:00,12/31/2014 0:00,1/31/2015 0:00,2/28/2015 0:00,3/31/2015 0:00,4/30/2015 0:00,5/31/2015 0:00,6/30/2015 0:00,7/31/2015 0:00,8/31/2015 0:00,9/30/2015 0:00,10/31/2015 0:00,11/30/2015 0:00,12/31/2015 0:00,1/31/2016 0:00,2/29/2016 0:00,3/31/2016 0:00,4/30/2016 0:00,5/31/2016 0:00,6/30/2016 0:00,7/31/2016 0:00,8/31/2016 0:00,9/30/2016 0:00,10/31/2016 0:00,11/30/2016 0:00,12/31/2016 0:00,1/31/2017 0:00,2/28/2017 0:00,3/31/2017 0:00,4/30/2017 0:00,5/31/2017 0:00,6/30/2017 0:00,7/31/2017 0:00,8/31/2017 0:00,9/30/2017 0:00,10/31/2017 0:00,11/30/2017 0:00,12/31/2017 0:00,1/31/2018 0:00,2/28/2018 0:00,3/31/2018 0:00,4/30/2018 0:00,5/31/2018 0:00,6/30/2018 0:00,7/31/2018 0:00,8/31/2018 0:00,9/30/2018 0:00,10/31/2018 0:00,11/30/2018 0:00,12/31/2018 0:00,1/31/2019 0:00,2/28/2019 0:00,3/31/2019 0:00,4/30/2019 0:00,5/31/2019 0:00,6/30/2019 0:00,7/31/2019 0:00,8/31/2019 0:00,9/30/2019 0:00,10/31/2019 0:00,11/30/2019 0:00,12/31/2019 0:00,1/31/2020 0:00,2/29/2020 0:00,3/31/2020 0:00,4/30/2020 0:00,5/31/2020 0:00,6/30/2020 0:00,7/31/2020 0:00,8/31/2020 0:00,9/30/2020 0:00,10/31/2020 0:00,11/30/2020 0:00,12/31/2020 0:00,1/31/2021 0:00,2/28/2021 0:00,3/31/2021 0:00,4/30/2021 0:00,5/31/2021 0:00,6/30/2021 0:00,7/31/2021 0:00,8/31/2021 0:00,9/30/2021 0:00,10/31/2021 0:00,11/30/2021 0:00,12/31/2021 0:00,1/31/2022 0:00,2/28/2022 0:00,3/31/2022 0:00,4/30/2022 0:00,5/31/2022 0:00,6/30/2022 0:00,7/31/2022 0:00,8/31/2022 0:00,9/30/2022 0:00,10/31/2022 0:00,11/30/2022 0:00,12/31/2022 0:00,1/31/2023 0:00,2/28/2023 0:00,3/31/2023 0:00,4/30/2023 0:00,5/31/2023 0:00,6/30/2023 0:00,7/31/2023 0:00,8/31/2023 0:00,9/30/2023 0:00,Complaint Score,Gentrification Score,Population,Population Density,median_income,median_property_prices,Predicted_Values
217,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,269933.2216,270882.0606,272187.4294,275534.5375,279070.4361,281846.1798,283683.6243,285090.3052,287191.5607,289985.1682,292912.0057,295506.0413,297940.8482,300633.8497,301705.0705,303247.7307,303925.7101,305845.1217,306008.8776,306890.9877,310939.9507,317139.9445,324341.3809,329125.8444,333386.4239,336902.8675,340073.7435,343089.6037,347035.1468,350763.6324,353191.0786,354504.1461,359100.1458,367460.2289,377668.6246,385126.8159,386363.0976,384174.9598,379644.7556,379279.209,381379.7132,384232.4265,386394.4778,389201.616,394901.1046,402078.0198,408695.7128,415909.1468,422148.5729,428827.2302,435428.7745,442295.5757,447673.3429,451607.3661,455137.8825,458551.2374,459630.9215,460483.6441,462982.6444,469255.0285,475996.7371,482058.2827,486960.8545,493383.5698,499109.5613,502166.1827,502057.8382,502209.6008,503431.3653,505723.2312,506058.3982,505855.8554,506439.1335,507301.2523,510382.1681,513269.374,517124.3618,518678.6112,520821.4512,523694.3084,529866.4468,534465.5434,537496.868,537310.3238,543821.8292,555563.488,569207.5105,578014.7888,586236.5083,595931.4522,604390.3874,609343.0756,611033.8132,613168.0237,618206.8911,623861.3008,630102.809,632642.4415,631587.6988,627683.272,623206.6515,621316.2932,615681.1784,604812.3551,592867.3024,585511.0807,582380.8989,579057.0625,575349.8603,574068.9435,575096.6749,576687.4543,579002.1064,581002.954,583812.5964,586327.1772,586769.4341,588754.4003,591011.2688,593793.0624,593379.0556,592076.3473,592697.1761,594570.2727,594709.8133,594494.0074,592241.4252,589146.8008,582618.63,577381.4752,573799.2554,573767.6357,570191.6786,565556.0822,559978.9307,563020.9266,570896.7354,579024.6804,586484.4967,592317.2035,597380.943,58.5806901,6,62756,57520.9,44831,584551.5634,596124.367
222,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,896939.1696,896981.9561,891456.3699,890132.0062,889830.8599,893370.0943,895852.3049,899743.1121,907416.9367,918185.5123,935870.4861,951359.4052,966667.484,976845.5788,987121.3942,996489.8988,1002345.112,1008926.771,1011723.624,1018371.5,1034004.787,1057929.75,1087180.601,1109799.446,1128560.237,1142104.172,1152703.933,1167173.661,1183368.987,1198079.013,1205750.686,1209903.992,1223293.773,1246807.338,1280068.73,1308885.118,1324424.871,1326461.071,1319882.911,1315846.045,1315566.782,1318977.341,1319855.915,1320654.493,1326365.722,1339601.892,1357241.411,1369146.258,1375860.976,1379766.817,1386070.667,1394700.85,1397612.685,1397385.162,1391036.419,1384949.033,1378081.375,1376668.88,1380222.312,1385680.787,1386133.373,1392061.507,1395431.243,1404203.447,1397786.933,1389985.678,1370160.169,1356122.033,1343464.608,1332071.039,1311677.211,1295138.857,1294298.074,1300639.164,1307584.827,1316171.507,1325274.344,1338635.191,1348221.55,1364665.127,1386963.207,1409406.852,1418439.766,1413989.48,1394621.601,1379040.303,1353634.406,1336657.431,1326011.839,1325574.635,1334149.732,1336086.196,1333592.146,1319113.765,1315026.904,1313810.368,1318959.322,1312019.851,1301319.035,1289267.56,1283367.446,1278708.864,1275773.411,1277320.388,1293249.141,1310809.632,1325157.766,1331613.536,1332794.588,1339018.236,1350638.143,1361546.992,1371422.877,1375245.752,1383999.883,1388793.034,1386517.306,1386571.334,1391382.797,1396833.219,1398386.184,1401155.9,1418746.912,1432856.046,1444445.253,1451069.838,1450715.773,1437657.654,1410516.922,1390064.537,1369457.317,1354833.909,1335612.612,1303524.174,1258110.89,1211872.318,1183611.594,1167847.619,1158236.842,1149480.1,1139845.874,62.1559633,9,56488,39596.1,129248,1379760.927,1139730.061
255,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,230932.2954,229957.5201,228644.1976,227008.4068,225876.5231,226086.4884,227474.2126,228436.6862,228139.6279,227167.261,227999.441,229166.6845,230721.6038,232169.5272,233489.7993,235306.9467,236769.8067,240731.9613,244389.3397,246306.4322,245951.5741,245880.4535,247477.4195,248991.0489,249950.5819,251435.5522,254230.5427,256787.262,259008.866,259659.8307,260887.4416,260185.1549,259852.6992,259787.2874,263360.9291,266160.4771,266890.7371,265417.165,264520.3987,264643.4851,265520.3684,266300.3315,267782.5164,269516.0205,272779.7191,276853.2865,280800.436,284449.2967,286879.8192,289233.7567,291699.0132,294757.322,297944.2159,301720.0533,304970.8528,308534.5104,310883.6304,312246.2677,313089.7983,315272.1224,318563.3076,323803.4759,329181.6643,338080.1765,345775.513,352333.8022,354806.3744,356288.9991,357154.6983,359045.7464,361570.03,366289.861,373136.0139,379416.1076,386065.4008,392326.8242,399799.4226,406316.6592,412274.5529,419152.979,427576.7083,433644.9938,436027.4871,434430.0833,431435.3199,430445.089,429703.9111,429645.5632,425702.8592,423001.012,422391.7852,425130.7573,426870.3833,428096.4302,431544.4434,435602.7432,440061.7477,440065.1048,437631.014,434595.0466,433677.5415,436253.3339,439422.1538,443152.5784,446697.0257,449584.4636,451542.7375,453404.0397,454853.8117,459019.7961,464913.9288,470654.9621,474641.8145,475805.755,475719.5087,473995.4673,470154.1743,467301.4799,463821.2742,461203.4818,462030.6447,467549.9791,476709.7426,482749.658,485382.3176,487435.2306,487457.0374,483947.314,476007.2149,469453.2841,463720.7491,457855.1054,453184.502,447133.2137,442951.7375,433892.4727,424490.5836,411332.8854,401261.4859,394868.5499,391726.0917,60.69985335,5,63202,85703.2,60659,462875.6969,391484.0488
260,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,227858.3189,228969.7368,228756.7012,226059.9573,224683.5641,223996.832,225828.0715,226206.626,227097.8962,225347.9678,224643.1571,222638.8043,223521.075,224669.5557,226138.1522,226016.3391,226605.3834,229542.7908,233370.6631,235565.0735,237215.5356,239063.4984,242393.1709,245384.8815,248867.9787,251362.7619,253617.9343,254754.4363,257185.3034,259580.1714,262509.067,262386.7701,261771.7341,261039.8728,264091.9534,266405.3806,267250.5422,265289.4886,264160.8301,263969.4849,264504.9499,263824.0267,264097.8967,264578.4664,267559.9553,270114.9575,272203.9608,273230.6331,272894.8556,272190.8592,269715.0781,267502.4254,266523.6911,268179.3629,270568.628,272779.8568,275023.2251,276827.7746,278539.5344,279129.2347,280179.0223,285300.282,291708.9771,297492.1583,297380.8998,295186.0598,291561.2021,288924.259,283378.2156,280732.0975,279552.4967,283333.1105,290324.9214,297433.8468,303680.0717,305753.5996,305441.2738,303476.8871,301838.5809,300262.609,299774.9271,296799.2641,293957.6786,290305.3709,286458.3114,281168.071,275256.6822,270020.5922,265787.5898,263125.509,262617.4945,264304.9473,266002.1465,267870.3401,270457.0479,271496.2882,272069.6427,271429.6055,270026.0023,269907.0646,270115.6693,271405.6885,270329.1635,268538.7837,267526.8786,267522.3595,268191.2795,270286.1785,272488.0831,275942.8127,279512.526,280953.3593,280909.3402,278756.7852,275363.3365,270248.5043,263254.9065,257185.2574,249968.4867,243238.9893,241006.5167,245194.2807,253151.9329,258840.1688,261376.134,262566.4589,262320.3661,259327.8378,254316.8311,249171.066,245396.6338,240547.2232,235505.3485,230187.9083,226751.5817,224340.2026,222335.6156,219790.899,218385.0876,218528.0563,218436.9283,64.35716865,6,62395,29032.7,62148,243100.3987,220532.9091
262,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,665321.1253,662620.2216,662707.9328,666002.7072,672159.9689,676718.5492,682752.9222,691463.9258,703438.6875,712520.9161,720073.2717,722113.5114,724692.3962,722855.2044,722427.8364,720180.3092,719692.9629,721587.2558,730167.8846,740024.2234,751487.4607,761545.2106,770624.5206,777161.1489,783610.1909,790453.4118,798426.457,802060.0231,806004.6752,807316.6268,812679.5999,819898.4192,834459.7195,851953.9206,868957.3001,879728.8468,883035.4028,883297.0028,884073.0715,885333.1573,888628.0235,889830.8828,897902.0281,907556.7766,922841.2287,939190.5296,953526.8476,968287.7142,976292.6153,985107.949,994571.7066,1004440.729,1016232.836,1023480.546,1031235.206,1032498.499,1035884.486,1040004.793,1050985.219,1064026.792,1073807.222,1081742.371,1084546.916,1090905.336,1092928.853,1094711.611,1097589.889,1096769.313,1085039.091,1071781.962,1065538.923,1071780.871,1068318.612,1064318.931,1062823.691,1068658.845,1076898.711,1082121.324,1085319.44,1087914.332,1094780.932,1103565.59,1100544.04,1095984.176,1094978.169,1107848.333,1110418.504,1115231.06,1118950.966,1130738.829,1136576.399,1130304.966,1105803.533,1068677.255,1037265.703,1013987.863,999605.9857,982109.5916,968736.0291,956275.499,945305.7263,934091.9611,917133.8928,893000.832,873441.6576,863719.4026,863377.0283,862606.6623,861513.1421,861597.362,862139.2852,854431.7481,849544.0877,847190.2132,853160.0608,857819.3011,863279.7038,869943.63,878753.4712,881180.2913,882292.9116,881533.4166,890116.6576,892590.7064,891447.2049,882869.9307,874533.436,863022.6345,847749.1735,836313.5211,826499.2617,813205.1537,793655.7301,769422.3177,749940.2847,737286.5799,732400.0401,729386.6729,726364.7072,722919.2471,719550.4892,56.96358031,6,63057,72357.3,51938,831406.3914,719013.8225
295,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,543996.6291,545146.146,541608.2077,537625.326,535793.4828,537232.0438,540881.4159,544376.8614,549422.2129,553670.6143,559846.5093,566802.4523,575633.414,583883.8322,589869.6515,593971.878,598127.8104,604925.1518,612584.4386,621670.5514,634858.677,651562.7651,668296.9261,679647.0752,688854.9232,697197.3735,705069.312,712340.1299,718987.9452,724734.0329,728379.6125,731154.2572,738067.089,748214.3181,761998.8068,775853.9385,788912.5231,800288.5708,811024.9597,821706.1027,832761.6871,840748.8088,847926.8328,853030.7437,859592.6936,864754.5256,867864.8005,871757.0449,872999.8613,878046.5815,881648.4431,889703.356,894561.6093,898904.6369,900110.6417,900625.5672,898155.0722,897843.7745,900893.1205,906998.511,908697.1569,906194.5814,902848.4302,904959.8729,907280.2196,908150.9466,905957.7453,906794.392,908143.4264,907708.8011,904020.6973,901017.121,901938.4519,906018.1634,913314.237,921128.6646,928997.9704,932388.2554,932659.1611,931293.4454,930262.4104,927532.9953,924214.82,923882.9166,926726.484,930004.8335,930863.1637,931190.1626,932077.1164,936634.7186,945142.7863,953472.5327,957212.4367,958561.6873,961050.0917,964816.5213,964978.6638,960948.2752,954020.442,949613.8114,946800.5105,943202.2866,936623.149,927948.5051,921121.4625,916374.2012,915669.6959,916408.1762,915561.7792,914491.0533,914317.4574,914621.4128,917509.9044,921963.1247,932107.7948,941951.6279,953004.9646,966716.7495,983745.8151,998859.1524,1005662.35,1007368.988,1008250.829,1013126.306,1016648.852,1021489.491,1024580.035,1028019.304,1028240.535,1028751.329,1030017.249,1030705.773,1028266.422,1022373.299,1012613.13,1005927.444,1005728.478,1012217.31,1018947.49,1022046.017,1026206.066,60.05929528,9,94681,39908,81228,1020218.491,1020969.642
369,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,1153560.028,1147292.85,1141555.091,1138855.369,1143156.611,1145843.507,1149301.697,1151341.104,1163286.928,1175234.428,1189031.633,1195537.151,1205173.637,1207712.055,1211754.668,1211604.797,1212405.909,1212720.208,1214964.854,1222757.038,1244947.037,1282412.237,1323681.48,1355814.631,1379004.229,1396472.842,1405726.096,1409435.355,1418585.992,1429417.966,1435283.677,1431210.621,1435869.891,1458360.763,1496835.08,1525344.789,1527475.62,1507059.486,1478218.281,1457339.262,1450178.046,1456827.745,1469698.273,1480330.82,1490980.661,1504319.439,1521505.266,1528590.451,1525362.423,1514909.338,1514220.778,1520137.117,1529206.806,1535067.728,1542395.834,1546943.231,1548571.775,1547695.105,1546477.283,1551379.737,1549815.158,1553440.759,1552050.469,1564561.26,1558962.934,1556160.877,1545556.953,1551618.776,1544982.003,1531154.345,1505613.953,1496664.921,1505443.45,1516597.676,1527370.416,1540684.416,1561978.372,1594224.67,1619862.61,1641356.576,1662971.395,1678683.788,1684360.358,1671728.363,1640645.235,1612974.457,1572417.253,1550569.705,1540718.777,1541372.452,1544197.106,1536326.778,1523900.224,1503418.149,1502135.397,1500758.191,1506657.117,1493477.973,1483483.481,1471611.128,1468752.467,1456223.388,1443576.555,1431090.005,1445255.756,1460395.064,1470468.863,1470980.472,1468903.034,1476658.955,1493818.73,1510343.253,1526593.687,1541563.511,1570530.377,1600147.99,1620536.613,1638172.356,1655921.033,1672749.425,1691128.553,1719415.34,1777558.389,1821953.205,1860273.78,1876755.063,1872752.053,1839298.267,1779602.544,1729829.576,1678458.946,1630719.359,1584958.025,1549036.764,1524956.412,1509683.32,1506252.662,1497169.525,1485127.453,1467944.546,1452434.82,60.59277676,8,59249,69066.6,143623,1684793.749,1447863.773
388,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,224276.3184,223163.4626,224015.1117,225782.8882,228492.2003,229719.717,230439.1541,228893.493,228258.7456,228331.8482,228469.2053,226653.2901,226080.6559,226975.9961,229685.1125,229773.1125,228991.0587,228926.1947,230378.2418,230432.9814,231695.282,234357.4017,238367.2138,238953.575,240902.5873,244866.5067,251946.9267,257975.5265,265215.4015,271261.4855,275818.0648,277984.1566,281985.5815,288053.6178,294529.3616,296464.7637,295351.5656,293667.9755,293583.1638,293850.369,294370.9535,295462.9249,299220.9298,302367.1076,307261.5786,311579.4631,316863.8485,321174.3963,324933.7988,328670.7527,333017.7957,337020.9708,342362.6796,346352.3032,348966.3011,348929.278,350266.9507,352014.9349,355933.6926,359319.7249,363624.6007,368756.4438,373755.9281,381477.6585,390009.7499,398503.3748,402822.3193,406080.1373,408197.0729,414197.567,417019.0862,426237.6406,438127.1274,453569.4923,469855.8501,487549.4377,506926.2467,520535.318,529656.2084,534163.8481,544154.7888,552693.6369,560125.2668,558444.8447,551709.5245,547094.2932,540217.5165,537661.1147,534548.6864,536559.3786,538991.1384,541114.4756,540908.2275,539003.5563,541961.8454,545556.186,551691.1594,550872.9202,549493.4721,548753.4389,550724.9263,551292.7635,547228.7343,541509.4642,540852.9012,542229.8586,544675.9199,544520.4281,543253.1018,548408.5669,561560.8818,577987.5193,593601.4609,604181.2153,612660.3933,613537.2124,607391.0761,602876.4492,600553.201,601707.9839,603217.3709,608464.7946,616478.915,620375.7753,621502.3643,624153.5722,627259.2905,626802.2093,619659.4478,613008.4668,606219.686,595372.7553,582453.7646,568018.4758,558061.7018,549636.5322,545455.599,543604.5535,544540.4118,545026.4242,546125.9938,55.90510437,5,59069,89842.8,53525,604718.5285,545120.3664
412,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,345437.4987,347311.9431,350536.0613,353865.7954,357696.1147,360553.8694,364127.9578,366592.3774,368179.3689,371062.8,375271.1029,380879.1277,385402.1011,390450.4144,394663.1448,398558.4915,402353.6166,407572.0104,414522.1434,422682.8267,431768.5215,441660.2595,449818.235,456898.6705,464378.1798,473298.6264,484801.8963,495566.8959,508952.7175,518768.7177,527011.2611,531021.4715,536938.5967,545383.0405,554931.3834,565892.7775,573306.2863,578833.6904,582756.3506,588245.1222,595649.8196,600972.5986,607871.1813,617187.8127,629835.0038,643104.9016,653277.4705,662326.2166,664377.3582,665964.8659,667438.7352,673352.5893,679200.0689,684199.3122,687930.004,691460.1024,692334.0982,692594.962,695075.6559,702919.2414,712772.9899,720093.3219,723855.6804,729028.4729,735029.7457,742295.2797,747573.6886,752777.7441,754950.4071,755027.4701,751562.756,747968.8774,745661.3127,747160.9788,751202.8121,755518.789,759752.1625,760716.5777,760011.9608,759091.3169,759790.4342,760856.8981,763145.7099,765490.3206,773574.5644,782179.5815,790917.7901,795980.7297,799152.0977,805857.2181,811900.0528,816240.1835,814770.5881,812513.2081,811978.1124,812728.8579,811698.0065,810084.3522,808714.8611,806911.2266,804036.679,800897.216,796629.9678,787495.7105,777125.0665,768713.8169,764783.0864,760348.7924,755680.2573,750981.2668,750024.7955,750778.2197,755592.6567,759477.3559,768158.8649,777518.7056,789206.0995,802819.6863,816617.8991,827034.0754,827499.8033,824556.9367,823048.5419,825862.2034,827831.7929,832194.2974,834636.8504,836554.6566,831834.7986,828480.7652,828016.9517,832947.1179,838222.6719,838358.9607,834723.5506,832251.2096,835273.2015,840025.2303,844355.4764,847724.8726,849872.1147,58.09800379,7,54440,58197.9,67795,832599.1638,848579.7776
423,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,1037440.88,1039065.723,1047777.087,1059531.379,1073200.837,1084146.463,1096792.475,1106525.997,1114275.385,1116921.88,1121722.642,1123302.806,1128600.531,1131208.835,1139892.457,1145534.986,1151955.493,1158308.934,1167988.107,1181624.309,1199914.608,1226775.647,1249681.14,1265657.027,1274169.581,1281369.112,1288480.471,1295580.89,1310909.979,1328487.322,1343592.329,1348121.32,1352246.384,1368833.567,1393889.932,1417481.115,1421877.156,1416366.61,1410186.637,1403894.943,1401734.765,1400644.114,1407600.692,1413018.055,1412328.343,1413791.491,1418666.094,1423990.942,1424020.49,1422337.172,1431512.306,1443198.751,1456529.791,1462428.206,1466762.005,1463077.562,1452905.332,1444631.297,1440915.436,1445545.274,1443312.045,1450014.837,1453326.84,1467343.322,1461528.029,1457882.67,1443729.806,1446246.395,1438405.3,1439295.453,1435265.45,1449396.493,1472633.047,1494868.114,1515896.853,1536839.078,1559189.232,1582719.174,1599265.853,1611686.049,1626743.185,1635711.525,1633580.937,1613834.542,1568944.94,1530119.157,1486679.635,1463205.705,1448899.544,1447482.442,1457314.104,1464328.711,1461723.696,1448144.15,1442854.459,1438629.279,1440005.371,1425335.182,1413887.296,1403897.458,1411390.787,1414622.062,1423694.442,1431166.905,1458368.402,1488349.925,1511617.536,1525618.087,1529523.218,1543076.01,1555967.294,1564530.273,1567705.041,1574357.351,1593310.602,1609171.803,1618251.296,1618290.076,1621931.586,1622299.353,1625145.321,1633398.633,1667114.812,1702612.484,1737718.872,1757321.962,1756524.535,1730807.161,1682202.283,1637315.019,1590096.458,1534172.222,1478107.334,1432079.68,1405750.181,1389296.248,1378023.485,1371783.769,1366946.802,1361286.074,1353435.426,62.24145486,8,60762,123875.9,132605,1607620.89,1352494.843
442,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,334571.5194,328922.7402,322552.6021,315769.2774,310590.6495,305600.5404,302696.5574,302074.2833,302073.0808,301533.2545,301434.1313,301749.3068,305796.7415,309032.3291,313023.0391,314467.4117,315537.6747,315283.6421,314522.2535,314598.7695,315709.0073,317258.7705,318284.162,317497.9515,316658.6478,316772.1732,320113.7826,324358.2831,329221.9723,332140.6696,333816.9273,334935.0233,337375.6484,341801.5858,346750.2191,349703.7684,351051.4843,353483.8177,359185.1642,366721.8581,375130.8484,381513.2407,387206.3869,389910.3242,393100.1953,397609.4847,403739.2093,411435.5667,417984.7406,424197.3563,432991.6774,443270.7617,454717.1689,460978.3427,463980.4976,465131.1382,466008.6436,466552.9924,466868.9111,468943.3119,472105.6888,474898.941,479244.3929,487105.2671,496280.8161,503333.2901,505988.5975,508681.0033,510365.0805,515204.9971,520763.655,527896.0374,535716.5496,541915.2007,548709.1013,554534.9094,561382.9478,565106.5683,567830.3959,567349.7114,570602.1964,569993.8976,568732.5934,563632.0979,561925.0535,564627.8304,563911.8775,561393.9629,556848.9155,555880.5172,560513.9976,566481.8471,572100.3731,573901.4121,580446.3985,586457.5765,593098.4367,592077.8592,594867.5227,598388.7926,605142.9577,609153.2438,611858.1736,613708.7383,620220.0521,628333.8206,634899.7891,638929.69,639594.5688,642759.7927,643800.7081,644196.188,645220.5088,648858.6541,654318.9075,659345.2641,661621.0752,667982.7447,674737.3628,683047.1158,691818.3246,702878.9751,717331.6243,725096.2071,728736.1183,727464.5865,723576.1048,714520.6538,703261.806,696569.115,689063.8073,675796.1739,656075.1607,634462.8102,617060.5575,604788.4065,597800.476,592231.7093,586209.9508,580850.7101,577182.4939,56.67590914,5,60520,100108.6,63093,690441.0659,576420.7573
447,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,670840.3939,669624.6943,664334.1289,658415.3675,654470.4748,651976.6533,653551.2501,658966.6938,670939.216,681618.385,693973.6046,704647.8693,718400.2538,729788.8265,738188.7995,744314.0423,747471.8229,751544.525,756197.5581,765932.7275,783785.7031,804949.337,826434.8428,843347.1632,859531.8402,874969.9964,887128.3569,898900.3421,911195.0813,920735.9707,926544.2174,931984.2351,950031.5941,973032.0559,998676.5741,1016338.506,1027296.56,1028687.16,1028004.603,1028472.949,1035125.663,1039123.256,1043008.318,1046979.609,1056325.331,1069375.299,1082400.19,1092401.94,1100380.486,1108873.843,1120298.956,1130658.696,1138140.841,1139600.434,1139467.681,1136557.867,1135002.647,1134053.612,1138399.906,1144770.804,1147340.651,1146456.36,1144399.205,1145618.118,1139057.87,1131227.149,1120158.591,1117827.967,1111727.114,1104289.184,1086590.899,1072990.259,1069128.448,1070837.659,1076029.586,1083211.519,1093549.494,1104747.071,1113648.766,1124850.036,1141382.789,1155535.688,1160655.503,1153032.933,1133562.776,1114536.78,1090769.841,1074841.634,1065412.941,1063115.678,1067247.827,1063820.557,1054434.59,1036606.267,1032334.357,1037632.137,1051926.436,1058026.09,1059827.548,1059619.529,1059959.284,1056752.337,1045119.156,1028651.406,1017572.079,1013376.212,1013680.482,1016482.467,1016922.78,1025578.489,1036343.469,1046709.489,1055125.327,1053934.388,1059840.726,1064580.728,1070964.253,1075065.467,1078882.177,1084168.214,1087290.65,1093281.381,1109744.373,1124780.072,1138032.322,1145501.906,1147464.535,1138089.803,1120395.676,1109203.57,1100621.356,1090779.488,1072400.945,1049511.235,1028411.433,1018122.288,1019457.206,1026071.201,1031362.261,1033812.953,1034651.379,59.50069861,8,51959,46994.1,91846,1092030.435,1032425.372
